,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,is_house_ad,channel_code,day_served
6109,a100003883,2018-01-15,Email,personalization,False,English,English,30-36 years,,,,True,False,4.0,0.0
6110,a100003884,2018-01-15,Email,personalization,False,English,English,36-45 years,,,,True,False,4.0,0.0
6111,a100003885,2018-01-15,Email,personalization,False,English,English,45-55 years,,,,True,False,4.0,0.0
6112,a100003886,2018-01-15,Email,personalization,False,English,English,55+ years,,,,True,False,4.0,0.0
6113,a100003887,2018-01-15,Email,personalization,False,English,English,0-18 years,,,,True,False,4.0,0.0
6114,a100003888,2018-01-15,Email,personalization,False,English,English,19-24 years,,,,True,False,4.0,0.0
6115,a100003889,2018-01-15,Email,personalization,False,English,English,24-30 years,,,,True,False,4.0,0.0
6116,a100003890,2018-01-15,Email,personalization,False,English,English,30-36 years,,,,True,False,4.0,0.0
6117,a100003891,2018-01-15,Email,personalization,False,English,English,36-45 years,,,,True,False,4.0,0.0
6118,a100003892,2018-01-15,Email,personalization,False,English,English,45-55 years,,,,True,False,4.0,0.0
6119,a100003893,2018-01-15,Email,personalization,False,English,English,55+ years,,,,True,False,4.0,0.0
6120,a100003894,2018-01-15,Email,personalization,False,English,English,0-18 years,,,,True,False,4.0,0.0
6121,a100003895,2018-01-15,Email,personalization,False,English,English,19-24 years,,,,True,False,4.0,0.0
6122,a100003896,2018-01-15,Email,personalization,False,English,English,24-30 years,,,,True,False,4.0,0.0
6123,a100003897,2018-01-15,Email,personalization,False,English,English,30-36 years,,,,True,False,4.0,0.0
6124,a100003898,2018-01-15,Email,personalization,False,English,English,36-45 years,,,,True,False,4.0,0.0
6125,a100003899,2018-01-15,Email,personalization,False,English,English,45-55 years,,,,True,False,4.0,0.0
6126,a100003900,2018-01-15,Email,personalization,False,English,English,55+ years,,,,True,False,4.0,0.0
6127,a100003901,2018-01-15,Email,personalization,False,English,English,0-18 years,,,,True,False,4.0,0.0
6128,a100003902,2018-01-15,Email,personalization,False,English,English,19-24 years,,,,True,False,4.0,0.0
6129,a100003903,2018-01-15,Email,personalization,False,English,English,24-30 years,,,,True,False,4.0,0.0
6130,a100003904,2018-01-15,Email,personalization,False,English,English,30-36 years,,,,True,False,4.0,0.0
6131,a100003905,2018-01-15,Email,personalization,False,English,English,36-45 years,,,,True,False,4.0,0.0
6132,a100003906,2018-01-15,Email,personalization,False,English,English,45-55 years,,,,True,False,4.0,0.0
6133,a100003907,2018-01-15,Email,personalization,False,English,English,55+ years,,,,True,False,4.0,0.0
6134,a100003908,2018-01-15,Email,personalization,False,English,English,0-18 years,,,,True,False,4.0,0.0
6135,a100003909,2018-01-15,Email,personalization,False,English,English,19-24 years,,,,True,False,4.0,0.0
6136,a100003910,2018-01-15,Email,personalization,False,English,English,24-30 years,,,,True,False,4.0,0.0
6137,a100003911,2018-01-01,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,0.0
6138,a100003912,2018-01-01,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,0.0
6139,a100003913,2018-01-01,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,0.0
6140,a100003914,2018-01-01,Instagram,personalization,False,English,English,55+ years,,,,True,False,2.0,0.0
6141,a100003915,2018-01-01,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,0.0
6142,a100003916,2018-01-01,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,0.0
6143,a100003917,2018-01-01,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,0.0
6144,a100003918,2018-01-02,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,1.0
6145,a100003919,2018-01-02,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,1.0
6146,a100003920,2018-01-02,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,1.0
6147,a100003921,2018-01-02,Instagram,personalization,False,English,English,55+ years,,,,True,False,2.0,1.0
6148,a100003922,2018-01-02,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,1.0
6149,a100003923,2018-01-02,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,1.0
6150,a100003924,2018-01-02,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,1.0
6151,a100003925,2018-01-03,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,2.0
6152,a100003926,2018-01-03,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,2.0
6153,a100003927,2018-01-03,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,2.0
6154,a100003928,2018-01-03,Instagram,personalization,False,English,English,55+ years,,,,True,False,2.0,2.0
6155,a100003929,2018-01-03,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,2.0
6156,a100003930,2018-01-03,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,2.0
6157,a100003931,2018-01-03,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,2.0
6158,a100003932,2018-01-04,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,3.0
6159,a100003933,2018-01-04,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,3.0
6160,a100003934,2018-01-04,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,3.0
6161,a100003935,2018-01-04,Instagram,personalization,False,English,English,55+ years,,,,True,False,2.0,3.0
6162,a100003936,2018-01-04,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,3.0
6163,a100003937,2018-01-04,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,3.0
6164,a100003938,2018-01-04,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,3.0
6165,a100003939,2018-01-05,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,4.0
6166,a100003940,2018-01-05,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,4.0
6167,a100003941,2018-01-05,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,4.0
6168,a100003942,2018-01-05,Instagram,personalization,False,English,English,55+ years,,,,True,False,2.0,4.0
6169,a100003943,2018-01-05,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,4.0
6170,a100003944,2018-01-05,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,4.0
6171,a100003945,2018-01-05,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,4.0
6172,a100003946,2018-01-06,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,5.0
6173,a100003947,2018-01-06,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,5.0
6174,a100003948,2018-01-06,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,5.0
6175,a100003949,2018-01-06,Instagram,personalization,False,English,English,55+ years,,,,True,False,2.0,5.0
6176,a100003950,2018-01-06,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,5.0
6177,a100003951,2018-01-06,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,5.0
6178,a100003952,2018-01-06,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,5.0
6179,a100003953,2018-01-07,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,6.0
6180,a100003954,2018-01-07,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,6.0
6181,a100003955,2018-01-07,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,6.0
6182,a100003956,2018-01-07,Instagram,personalization,False,English,English,55+ years,,,,True,False,2.0,6.0
6183,a100003957,2018-01-07,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,6.0
6184,a100003958,2018-01-07,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,6.0
6185,a100003959,2018-01-08,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,0.0
6186,a100003960,2018-01-08,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,0.0
6187,a100003961,2018-01-08,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,0.0
6188,a100003962,2018-01-08,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,0.0
6189,a100003963,2018-01-08,Instagram,personalization,False,English,English,55+ years,,,,True,False,2.0,0.0
6190,a100003964,2018-01-08,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,0.0
6191,a100003965,2018-01-08,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,0.0
6192,a100003966,2018-01-09,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,1.0
6193,a100003967,2018-01-09,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,1.0
6194,a100003968,2018-01-09,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,1.0
6195,a100003969,2018-01-09,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,1.0
6196,a100003970,2018-01-09,Instagram,personalization,False,English,English,55+ years,,,,True,False,2.0,1.0
6197,a100003971,2018-01-09,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,1.0
6198,a100003972,2018-01-09,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,1.0
6199,a100003973,2018-01-10,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,2.0
6200,a100003974,2018-01-10,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,2.0
6201,a100003975,2018-01-10,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,2.0
6202,a100003976,2018-01-10,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,2.0
6203,a100003977,2018-01-10,Instagram,personalization,False,English,English,55+ years,,,,True,False,2.0,2.0
6204,a100003978,2018-01-10,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,2.0
6205,a100003979,2018-01-10,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,2.0
6206,a100003980,2018-01-11,House Ads,personalization,False,English,English,24-30 years,,,,True,True,1.0,3.0
6207,a100003981,2018-01-11,House Ads,personalization,False,English,English,30-36 years,,,,True,True,1.0,3.0
6208,a100003982,2018-01-11,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,3.0
6209,a100003983,2018-01-11,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,3.0
6210,a100003984,2018-01-11,Instagram,personalization,False,English,English,55+ years,,,,True,False,2.0,3.0
6211,a100003985,2018-01-11,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,3.0
6212,a100003986,2018-01-11,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,3.0
6213,a100003987,2018-01-12,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,True,1.0,4.0
6214,a100003988,2018-01-12,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,True,1.0,4.0
6215,a100003989,2018-01-12,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,4.0
6216,a100003990,2018-01-12,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,4.0
6217,a100003991,2018-01-12,Instagram,personalization,False,English,English,55+ years,,,,True,False,2.0,4.0
6218,a100003992,2018-01-12,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,4.0
6219,a100003993,2018-01-12,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,4.0
6220,a100003994,2018-01-13,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,True,1.0,5.0
6221,a100003995,2018-01-13,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,True,1.0,5.0
6222,a100003996,2018-01-13,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,5.0
6223,a100003997,2018-01-13,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,5.0
6224,a100003998,2018-01-13,Instagram,personalization,False,English,English,55+ years,,,,True,False,2.0,5.0
6225,a100003999,2018-01-13,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,5.0
6226,a100004000,2018-01-13,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,5.0
6227,a100004001,2018-01-14,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,True,1.0,6.0
6228,a100004002,2018-01-14,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,True,1.0,6.0
6229,a100004003,2018-01-14,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,6.0
6230,a100004004,2018-01-14,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,6.0
6231,a100004005,2018-01-14,Instagram,personalization,False,English,English,55+ years,,,,True,False,2.0,6.0
6232,a100004006,2018-01-14,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,6.0
6233,a100004007,2018-01-14,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,6.0
6234,a100004008,2018-01-15,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,True,1.0,0.0
6235,a100004009,2018-01-15,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,True,1.0,0.0
6236,a100004010,2018-01-15,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,0.0
6237,a100004011,2018-01-15,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,0.0
6238,a100004012,2018-01-15,Instagram,personalization,False,English,English,55+ years,,,,True,False,2.0,0.0
6239,a100004013,2018-01-15,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,0.0
6240,a100004014,2018-01-15,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,0.0
6241,a100004015,2018-01-16,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,True,1.0,1.0
6242,a100004016,2018-01-16,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,True,1.0,1.0
6243,a100004017,2018-01-16,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,1.0
6244,a100004018,2018-01-16,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,1.0
6245,a100004019,2018-01-16,Instagram,personalization,False,English,English,55+ years,,,,True,False,2.0,1.0
6246,a100004020,2018-01-16,Instagram,personalization,False,English,English,0-18 years,,,,True,False,2.0,1.0
6247,a100004021,2018-01-16,Facebook,personalization,False,English,English,19-24 years,,,,True,False,3.0,1.0
6248,a100004022,2018-01-17,House Ads,personalization,False,English,Spanish,24-30 years,,,,True,True,1.0,2.0
6249,a100004023,2018-01-17,House Ads,personalization,False,English,Spanish,30-36 years,,,,True,True,1.0,2.0
6250,a100004024,2018-01-17,Push,personalization,False,English,English,36-45 years,,,,True,False,5.0,2.0
6251,a100004025,2018-01-17,Facebook,personalization,False,English,English,45-55 years,,,,True,False,3.0,2.0
